,0,1,2,3,4,5
1069,50.8,18.0,22.0,61.0,8.0,61.0
1070,43.0,19.0,17.0,49.0,7.0,49.0
1071,56.0,17.0,29.0,84.0,9.0,84.0
1072,64.0,16.0,30.0,155.0,10.0,155.0
1073,63.0,15.0,24.0,87.0,9.0,87.0
1074,74.0,17.0,31.0,184.0,11.0,184.0
1075,59.0,15.0,26.0,72.0,11.0,72.0
1076,71.0,30.0,29.0,107.0,11.0,107.0
1077,53.0,15.0,22.0,89.0,9.0,89.0
1078,52.0,20.0,18.0,99.0,5.0,99.0
1079,64.0,23.0,22.0,88.0,9.0,88.0
1080,55.0,21.0,20.0,75.0,9.0,75.0
1081,45.0,15.0,25.0,140.0,9.0,140.0
1082,60.0,19.0,24.0,69.0,11.0,69.0
1083,62.0,19.0,24.0,74.0,15.0,74.0
1084,66.0,16.0,27.0,95.0,12.0,95.0
1085,50.0,15.0,21.0,94.0,7.0,94.0
1086,58.0,15.0,30.0,99.0,7.0,99.0
1087,57.0,18.0,34.0,105.0,9.0,105.0
1088,53.0,14.0,21.0,73.0,8.0,73.0
1089,51.0,19.0,22.0,91.0,6.0,91.0
1090,51.0,27.0,24.0,80.0,8.0,80.0
1091,43.0,16.0,31.0,57.0,11.0,57.0
1092,56.0,17.0,27.0,69.0,7.0,69.0
1093,65.0,16.0,39.0,73.0,5.0,73.0
1094,51.0,16.0,20.0,48.0,5.0,51.0
1095,35.0,13.0,18.0,46.0,10.4,46.0
1096,22.0,15.0,24.0,102.0,7.0,102.0
1097,44.0,17.0,21.0,63.0,7.0,63.0
1098,40.0,18.0,19.0,85.0,9.0,85.0
1099,37.0,21.0,18.0,62.0,5.0,62.0
1100,58.0,18.0,28.0,64.0,9.0,64.0
1101,36.0,18.0,39.0,66.0,9.0,66.0
1102,49.0,21.0,22.0,70.0,10.0,70.0
1103,60.0,14.0,41.0,71.0,11.0,71.0
1104,25.0,17.0,17.0,47.0,7.0,47.0
1105,36.0,17.0,22.0,80.0,9.0,80.0
1106,24.0,18.0,13.0,46.0,3.0,46.0
1107,34.0,24.0,15.0,50.0,4.0,50.0
1108,40.0,26.0,17.0,33.0,7.0,40.0
1109,25.0,16.0,15.0,51.0,4.0,51.0
1110,65.0,18.0,30.0,57.0,5.0,65.0
1111,67.0,20.0,35.0,98.0,10.0,98.0
1112,41.0,18.0,17.0,52.0,7.0,52.0
1113,76.0,18.0,50.0,66.0,7.0,76.0
1114,43.0,16.0,19.0,45.0,8.0,45.0
1115,52.0,18.0,21.0,41.0,8.0,52.0
1116,57.0,17.0,34.0,47.0,9.0,57.0
1117,55.0,15.0,29.0,50.0,10.0,55.0
1118,46.0,15.0,27.0,40.0,7.0,46.0
1119,36.0,14.0,27.0,80.0,6.0,80.0
1120,57.0,16.0,42.0,89.0,7.0,89.0
1121,31.0,14.0,17.0,58.0,7.0,58.0
1122,65.0,16.0,35.0,65.0,9.0,65.0
1123,56.0,17.0,25.0,73.0,5.0,73.0
1124,27.0,19.0,16.0,61.0,8.0,61.0
1125,46.0,16.0,24.0,44.0,7.0,46.0
1126,37.0,14.0,28.0,73.0,6.0,73.0
1127,33.0,16.0,27.0,64.0,7.0,64.0
1128,51.0,15.0,38.0,46.0,9.0,51.0
1129,34.0,14.0,31.0,51.0,9.0,51.0
1130,63.0,16.0,37.0,52.0,6.0,63.0
1131,48.0,19.0,23.0,50.0,9.0,50.0
1132,55.0,28.0,22.0,46.0,6.0,55.0
1133,26.0,15.0,22.0,67.0,6.0,67.0
1134,48.0,15.0,24.0,50.0,6.0,50.0
1135,34.0,15.0,23.0,51.0,4.0,51.0
1136,52.0,22.0,19.0,36.0,8.0,52.0
1137,43.0,20.0,18.0,106.0,8.0,106.0
1138,44.0,17.0,19.0,83.0,8.0,83.0
1139,53.0,18.0,26.0,60.0,7.0,60.0
1140,72.0,17.0,45.0,77.0,10.0,77.0
1141,56.0,19.0,25.0,62.0,11.0,62.0
1142,24.0,15.0,15.0,49.0,3.0,49.0
1143,50.0,30.0,55.0,182.0,7.0,182.0
1144,48.0,20.0,21.0,62.0,6.0,62.0
1145,21.0,15.0,14.0,73.0,5.0,73.0
1146,34.0,16.0,19.0,46.0,7.0,46.0
1147,32.0,15.0,22.0,55.0,7.0,55.0
1148,21.0,15.0,12.0,88.0,3.0,88.0
1149,18.0,15.0,11.0,89.0,2.0,89.0
1150,20.0,14.0,15.0,83.0,5.0,83.0
1151,40.0,18.0,17.0,52.0,7.0,52.0
1152,27.0,16.4,22.0,50.0,10.0,50.0
1153,18.0,16.8,17.0,121.0,11.0,121.0
1154,40.0,16.4,39.0,144.0,13.0,144.0
1155,22.0,16.4,35.0,213.0,11.0,213.0
1156,22.0,16.6,17.4,201.0,15.0,201.0
1157,54.0,19.0,39.0,152.0,13.0,152.0
1158,59.0,20.6,32.0,206.0,5.0,206.0
1159,24.0,17.0,52.0,95.0,3.0,95.0
1160,34.0,27.0,40.0,54.0,7.0,54.0
1161,30.0,24.0,40.0,58.0,5.0,58.0
1162,52.0,22.0,38.0,59.0,7.0,59.0
1163,32.0,21.0,39.0,43.0,4.0,43.0
1164,25.0,20.0,36.0,41.0,4.0,41.0
1165,34.0,20.0,46.0,63.0,4.0,63.0
1166,44.0,19.0,58.0,72.0,10.0,72.0
1167,32.0,19.0,51.0,69.0,6.0,69.0
1168,66.0,22.0,59.0,179.0,8.0,179.0
1169,53.0,18.0,63.0,92.0,8.0,92.0
1170,48.0,19.0,62.0,70.0,9.0,70.0
1171,40.0,18.0,38.0,101.0,9.0,101.0
1172,45.0,18.0,35.0,90.0,6.0,90.0
1173,69.0,20.4,33.0,99.0,7.0,99.0
1174,51.0,18.2,11.0,83.0,8.0,83.0
1175,42.0,17.2,15.0,84.0,6.0,84.0
1176,27.0,17.4,5.0,71.0,7.0,71.0
1177,52.0,20.4,14.0,105.0,7.0,105.0
1178,70.0,17.2,25.0,93.0,11.0,93.0
1179,34.0,16.8,6.0,99.0,5.0,99.0
1180,44.0,16.8,9.0,67.0,5.0,67.0
1181,40.0,11.8,6.0,117.0,5.0,117.0
1182,58.0,11.0,12.0,124.0,6.0,124.0
1183,65.0,14.0,11.0,91.0,7.0,91.0
1184,53.0,9.0,10.0,76.0,5.0,76.0
1185,47.0,11.0,14.0,96.0,6.0,96.0
1186,38.0,7.0,17.0,129.0,5.0,129.0
1187,34.0,7.0,7.0,49.0,6.0,49.0
1188,34.0,8.0,6.0,46.0,3.0,46.0
1189,52.0,15.0,9.0,62.0,4.0,62.0
1190,49.0,17.8,8.0,103.0,6.0,103.0
1191,50.0,14.4,10.0,73.0,5.0,73.0
1192,25.0,12.0,11.0,56.0,7.0,56.0
1193,20.0,16.4,5.0,69.0,3.0,69.0
1194,51.0,16.4,12.0,73.0,6.0,73.0
1195,60.0,19.4,15.0,132.0,8.0,132.0
1196,41.0,11.8,8.0,135.0,4.0,135.0
1197,68.0,19.6,19.0,136.0,9.0,136.0
1198,36.0,24.8,7.0,86.0,5.0,86.0
1199,40.0,16.2,11.0,109.0,8.0,109.0
1200,42.0,16.6,8.0,109.0,5.0,109.0
1201,42.0,13.0,10.0,87.0,6.0,87.0
1202,45.0,8.0,18.0,73.0,6.0,73.0
1203,53.0,11.0,12.0,100.0,10.0,100.0
1204,62.0,10.0,15.0,147.0,14.0,147.0
1205,51.0,5.0,7.0,116.0,6.2,116.0
1206,38.4,7.0,22.2,59.0,8.0,59.0
1207,68.0,19.0,18.0,67.0,10.0,68.0
1208,43.0,5.0,11.0,88.0,9.0,88.0
1209,34.0,7.0,5.0,70.0,7.0,70.0
1210,49.0,7.0,15.0,77.0,8.0,77.0
1211,61.0,8.0,16.0,101.0,10.0,101.0
1212,34.0,6.0,6.0,131.0,8.0,131.0
1213,46.0,6.0,14.0,82.0,9.0,82.0
1214,51.0,8.0,16.0,85.0,10.0,85.0
1215,69.0,7.0,36.0,76.0,17.0,76.0
1216,52.0,6.0,17.0,83.0,9.0,83.0
1217,33.0,6.0,8.0,80.0,6.0,80.0
1218,65.0,9.0,32.0,48.0,11.0,65.0
1219,36.0,8.0,7.0,75.0,7.0,75.0
1220,38.0,9.0,7.0,73.0,9.0,73.0
1221,41.0,7.0,8.0,63.0,7.0,63.0
1222,41.0,7.0,14.0,69.0,8.0,69.0
1223,63.0,8.0,14.0,120.0,9.0,120.0
1224,53.0,7.0,11.0,75.0,10.0,75.0
1225,58.0,9.0,18.0,81.0,15.0,81.0
1226,41.0,7.0,11.0,83.0,7.0,83.0
1227,44.0,7.0,10.0,81.0,6.0,81.0
1228,37.0,7.0,8.0,79.0,7.0,79.0
1229,46.0,11.0,7.0,64.0,7.8,64.0
1230,59.0,10.0,12.0,62.0,7.4,62.0
1231,55.0,11.0,10.0,77.0,8.0,77.0
1232,57.0,11.0,14.0,122.0,7.0,122.0
1233,50.0,8.0,8.0,79.0,6.0,79.0
1234,34.0,9.0,13.0,119.0,9.0,119.0
1235,36.0,13.0,9.0,72.0,8.0,72.0
1236,20.0,9.0,8.0,66.0,6.0,66.0
1237,51.0,10.0,15.0,88.0,8.0,88.0
1238,36.0,8.0,9.0,87.0,8.0,87.0
1239,60.0,8.0,23.0,39.0,8.0,60.0
1240,33.0,7.0,9.0,31.0,4.2,33.0
1241,40.0,9.0,11.0,30.0,8.0,40.0
1242,24.0,8.0,5.0,74.0,3.0,74.0
1243,32.0,9.0,7.0,136.0,7.0,136.0
1244,48.0,12.0,9.0,134.0,8.0,134.0
1245,48.0,11.0,18.0,73.0,9.0,73.0
1246,52.0,9.0,17.0,66.0,9.0,66.0
1247,59.0,10.0,19.0,69.0,10.0,69.0
1248,42.0,10.0,9.0,57.0,7.0,57.0
1249,40.0,9.0,10.0,48.0,3.0,48.0
1250,49.0,12.0,17.0,41.0,2.0,49.0
1251,55.0,13.0,14.0,96.0,2.0,96.0
1252,59.0,13.0,14.0,98.0,4.0,98.0
1253,51.0,11.0,10.0,95.0,4.0,95.0
1254,56.0,12.0,17.0,53.0,3.0,56.0
1255,60.0,12.0,27.0,61.0,3.0,61.0
1256,56.0,12.0,24.0,61.0,6.0,61.0
1257,13.0,13.0,8.0,79.0,9.0,79.0
1258,5.0,11.0,8.0,97.0,8.0,97.0
1259,53.0,11.0,10.0,99.0,7.0,99.0
1260,54.0,12.0,12.0,97.0,8.0,97.0
1261,60.0,13.0,10.0,95.0,8.0,95.0
1262,57.0,17.0,10.0,59.0,9.0,59.0
1263,52.0,13.0,13.0,73.0,8.0,73.0
1264,57.0,15.0,14.0,79.0,9.0,79.0
1265,57.0,11.0,12.0,75.0,7.0,75.0
1266,60.0,12.0,19.0,92.0,13.0,92.0
1267,57.0,12.0,14.0,90.0,8.0,90.0
1268,59.0,15.0,12.0,65.0,9.0,65.0
1269,49.0,13.0,15.0,69.0,12.0,69.0
1270,52.0,11.0,11.0,85.0,13.0,85.0
1271,76.0,16.0,38.0,85.0,17.0,85.0
1272,71.0,14.0,23.0,97.0,13.0,97.0
1273,55.0,14.0,11.0,64.0,7.0,64.0
1274,58.0,16.0,10.0,71.0,7.0,71.0
1275,56.0,15.0,10.0,90.0,11.0,90.0
1276,67.0,15.0,16.0,86.0,10.0,86.0
1277,55.0,15.0,9.0,94.0,9.0,94.0
1278,63.0,15.0,15.0,71.0,11.0,71.0
1279,52.0,15.0,17.0,54.0,14.0,54.0
1280,53.0,14.0,13.0,71.0,10.0,71.0
1281,51.0,17.0,10.0,55.0,8.0,55.0
1282,47.0,18.0,11.0,66.0,7.0,66.0
1283,42.0,20.0,11.0,63.0,12.0,63.0
1284,53.0,17.0,12.0,90.0,5.0,90.0
1285,50.0,14.0,14.0,81.0,7.0,81.0
1286,58.0,17.0,11.0,100.0,7.0,100.0
1287,71.0,15.0,19.0,88.0,10.0,88.0
1288,49.4,14.0,20.0,79.0,7.0,79.0
1289,45.8,18.0,10.0,53.0,5.0,53.0
1290,58.0,21.0,11.0,71.0,6.0,71.0
1291,48.0,14.0,9.0,49.0,5.0,49.0
1292,36.0,17.0,8.0,52.0,5.0,52.0
1293,48.0,19.0,11.0,68.0,7.0,68.0
1294,52.0,16.0,11.0,84.0,6.0,84.0
1295,63.0,15.0,19.0,90.0,6.0,90.0
1296,60.0,14.0,13.0,119.0,5.0,119.0
1297,87.0,15.0,48.0,95.0,11.0,95.0
1298,50.0,15.0,12.0,75.0,6.0,75.0
1299,63.0,15.0,15.0,130.0,6.0,130.0
1300,67.0,15.0,18.0,98.0,6.0,98.0
1301,59.0,15.0,10.0,92.0,5.0,92.0
1302,56.0,17.0,9.0,65.0,6.0,65.0
1303,53.0,19.0,11.0,89.0,6.0,89.0
1304,70.0,18.0,21.0,160.0,10.0,160.0
1305,67.0,18.0,17.0,164.0,12.0,164.0
1306,66.0,17.0,13.0,91.0,5.0,91.0
1307,47.0,17.0,10.0,82.0,5.0,82.0
1308,63.0,16.0,16.0,134.0,8.0,134.0
1309,77.0,18.0,24.0,92.0,11.0,92.0
1310,69.0,17.0,19.0,90.0,8.0,90.0
1311,54.0,18.0,12.0,91.0,8.0,91.0
1312,64.0,19.0,14.0,84.0,6.0,84.0
1313,63.0,21.0,15.0,108.0,6.0,108.0
1314,58.0,19.0,11.0,119.0,5.0,119.0
1315,61.0,17.0,14.0,79.0,5.0,79.0
1316,50.0,15.0,11.0,82.0,5.0,82.0
1317,55.0,18.0,18.0,76.0,7.0,76.0
1318,55.0,20.0,11.0,78.0,7.0,78.0
1319,62.0,17.0,32.0,68.0,11.0,68.0
1320,54.0,16.0,16.0,58.0,7.0,58.0
1321,41.0,16.0,17.0,68.0,11.0,68.0
1322,57.0,16.0,23.0,59.0,11.0,59.0
1323,51.0,17.0,17.0,65.0,5.0,65.0
1324,46.0,16.0,11.0,67.0,4.0,67.0
1325,57.0,17.0,18.0,99.0,7.0,99.0
1326,64.0,17.0,29.0,66.0,10.0,66.0
1327,53.0,18.0,12.0,55.0,6.0,55.0
1328,34.0,18.0,5.0,58.0,4.0,58.0
1329,53.0,20.0,12.0,63.0,5.0,63.0
1330,64.0,19.0,27.0,88.0,8.0,88.0
1331,61.0,18.0,17.0,68.0,6.0,68.0
1332,58.0,20.0,13.0,75.0,6.0,75.0
1333,51.0,20.0,9.0,100.0,4.0,100.0
1334,51.0,19.0,8.0,80.0,4.0,80.0
1335,57.0,18.0,15.0,67.0,9.0,67.0
1336,54.0,19.0,12.0,71.0,6.0,71.0
1337,55.0,21.0,14.0,79.0,6.0,79.0
1338,57.0,20.0,12.0,134.0,7.0,134.0
1339,63.0,16.0,16.0,134.0,8.0,134.0
1340,77.0,18.0,24.0,92.0,11.0,92.0
1341,69.0,17.0,19.0,90.0,8.0,90.0
1342,54.0,18.0,12.0,91.0,8.0,91.0
1343,64.0,19.0,14.0,84.0,6.0,84.0
1344,63.0,21.0,15.0,108.0,6.0,108.0
1345,58.0,19.0,11.0,119.0,5.0,119.0
1346,61.0,17.0,14.0,79.0,5.0,79.0
1347,50.0,15.0,11.0,82.0,5.0,82.0
1348,55.0,18.0,18.0,76.0,7.0,76.0
1349,55.0,20.0,11.0,78.0,7.0,78.0
1350,62.0,17.0,32.0,68.0,11.0,68.0
1351,54.0,16.0,16.0,58.0,7.0,58.0
1352,41.0,16.0,17.0,68.0,11.0,68.0
1353,57.0,16.0,23.0,59.0,11.0,59.0
1354,51.0,17.0,17.0,65.0,5.0,65.0
1355,46.0,16.0,11.0,67.0,4.0,67.0
1356,57.0,17.0,18.0,99.0,7.0,99.0
1357,64.0,17.0,29.0,66.0,10.0,66.0
1358,53.0,18.0,12.0,55.0,6.0,55.0
1359,34.0,18.0,5.0,58.0,4.0,58.0
1360,53.0,20.0,12.0,63.0,5.0,63.0
1361,64.0,19.0,27.0,88.0,8.0,88.0
1362,61.0,18.0,17.0,68.0,6.0,68.0
1363,58.0,20.0,13.0,75.0,6.0,75.0
1364,51.0,20.0,9.0,100.0,4.0,100.0
1365,51.0,19.0,8.0,80.0,4.0,80.0
1366,57.0,18.0,15.0,67.0,9.0,67.0
1367,54.0,19.0,12.0,71.0,6.0,71.0
1368,55.0,21.0,14.0,79.0,6.0,79.0
1369,53.0,13.0,73.0,7.0,73.0,4.0
1370,56.0,15.0,87.0,7.0,87.0,4.0
1371,50.0,15.0,80.0,7.0,80.0,4.0
1372,54.0,17.0,108.0,6.0,108.0,4.0
1373,30.0,6.0,109.0,4.0,109.0,4.0
1374,40.0,6.0,91.0,3.0,91.0,4.0
1375,41.0,8.0,127.0,5.0,127.0,4.0
1376,38.0,8.0,117.0,5.0,117.0,4.0
1377,46.0,9.0,105.0,5.0,105.0,4.0
1378,54.0,14.0,80.0,8.0,80.0,4.0
1379,42.0,12.0,91.0,7.0,91.0,4.0
1380,58.0,15.0,135.0,5.0,135.0,4.0
1381,59.0,15.0,130.0,11.0,130.0,4.0
1382,65.0,22.0,115.0,10.0,115.0,4.0
1383,59.0,12.0,98.0,10.0,98.0,4.0
1384,54.0,11.0,134.0,5.0,134.0,4.0
1385,50.0,20.0,99.0,9.0,99.0,4.0
1386,49.0,13.0,67.0,6.0,67.0,4.0
1387,52.0,13.0,76.0,6.0,76.0,4.0
1388,56.0,22.0,77.0,9.0,77.0,4.0
1389,52.0,14.0,86.0,8.0,86.0,4.0
1390,44.0,19.0,57.0,8.0,57.0,4.0
1391,24.0,6.0,26.0,3.0,26.0,4.0
1392,44.0,13.0,83.0,5.0,83.0,4.0
1393,40.0,13.0,61.0,8.0,61.0,4.0
1394,43.0,11.0,123.0,8.0,123.0,4.0
1395,32.0,17.0,79.0,8.0,79.0,4.0
1396,52.0,38.0,117.0,12.0,117.0,4.0
1397,45.0,14.0,70.0,9.0,70.0,4.0
1398,53.0,19.0,49.0,7.0,53.0,1.0
1399,34.0,8.0,79.0,5.0,79.0,4.0
1400,50.0,22.0,26.0,45.0,8.0,50.0
1401,17.0,19.0,5.0,30.0,2.0,30.0
1402,40.0,25.0,12.0,84.0,4.0,84.0
1403,43.0,25.0,9.0,146.0,7.0,146.0
1404,58.0,23.0,19.0,67.0,10.0,67.0
1405,75.0,32.0,28.0,64.0,13.0,75.0
1406,54.0,26.0,16.0,85.0,11.0,85.0
1407,58.0,21.0,23.0,65.0,8.0,65.0
1408,63.0,25.0,29.0,115.0,11.0,115.0
1409,60.0,23.0,22.0,83.0,10.0,83.0
1410,59.0,24.0,24.0,111.0,8.0,111.0
1411,57.0,26.0,12.0,69.0,7.0,69.0
1412,43.0,28.0,7.0,50.0,7.0,50.0
1413,50.0,24.0,14.0,135.0,6.0,135.0
1414,47.0,25.0,11.0,55.0,7.0,55.0
1415,43.0,27.0,9.0,64.0,8.0,64.0
1416,58.0,24.0,14.0,78.0,7.0,78.0
1417,55.0,25.0,11.0,104.0,6.0,104.0
1418,59.0,24.0,22.0,115.0,11.0,115.0
1419,49.0,28.0,8.0,55.0,7.0,55.0
1420,55.0,24.0,22.0,60.0,8.0,60.0
1421,51.0,23.0,21.0,50.0,8.0,51.0
1422,61.0,32.0,19.0,69.0,9.0,69.0
1423,36.0,25.0,9.0,71.0,4.0,71.0
1424,30.0,24.0,12.0,49.0,10.0,49.0
1425,37.0,27.0,14.0,66.0,10.0,66.0
1426,33.0,25.0,6.0,50.0,4.0,50.0
1427,36.0,27.0,11.0,84.0,9.0,84.0
1428,30.0,23.0,8.0,29.0,3.0,30.0
1429,13.0,23.0,4.0,30.0,2.0,30.0
1430,13.0,23.0,4.0,28.0,4.2,28.0
1431,23.0,26.0,5.0,46.0,3.0,46.0
1432,25.0,28.0,7.0,67.0,4.0,67.0
1433,34.0,37.0,8.0,56.0,9.0,56.0
1434,25.0,30.0,5.0,48.0,2.0,48.0
1435,25.0,29.0,9.0,26.0,4.0,29.0
1436,17.0,31.0,5.0,26.0,4.0,31.0
1437,35.0,38.0,11.0,25.0,4.0,38.0
1438,27.0,31.0,4.0,25.0,3.0,31.0
1439,30.0,41.0,5.0,33.0,2.0,41.0
1440,34.0,37.0,10.0,32.0,7.0,37.0
1441,22.0,26.0,7.0,34.0,3.6,34.0
1442,25.0,31.0,5.0,33.0,3.0,33.0
1443,20.0,26.0,7.0,40.0,3.4,40.0
1444,22.0,26.0,5.0,31.0,3.0,31.0
1445,15.0,26.0,4.0,28.0,3.0,28.0
1446,20.0,34.0,4.0,39.0,3.0,39.0
1447,16.0,30.0,4.0,38.0,3.0,38.0
1448,21.0,28.0,5.0,29.0,3.0,29.0
1449,28.0,33.0,6.0,20.0,3.0,33.0
1450,12.0,26.0,4.0,18.0,4.6,26.0
1451,19.0,29.0,5.0,39.0,2.0,39.0
1452,32.0,30.0,9.0,34.0,3.0,34.0
1453,29.0,31.0,9.0,28.0,2.0,31.0
1454,24.0,27.0,7.0,18.0,3.0,27.0
1455,17.0,33.0,4.0,26.0,4.0,33.0
1456,18.0,32.0,4.0,41.0,2.8,41.0
1457,22.0,33.0,5.0,35.0,3.0,35.0
1458,15.0,28.0,4.0,27.0,3.2,28.0
1459,16.0,7.0,3.0,21.0,2.0,21.0
1460,18.0,13.0,6.0,24.0,3.0,24.0
1461,37.0,20.0,12.0,25.0,4.0,37.0
1462,33.0,18.0,20.0,64.0,6.0,64.0
1463,42.0,15.0,10.0,62.0,3.0,62.0
1464,27.0,14.0,7.0,31.0,4.0,31.0
1465,41.0,15.0,9.0,28.0,8.8,41.0
1466,33.0,12.0,19.0,46.0,8.2,46.0
1467,27.0,13.0,11.0,36.0,5.2,36.0
1468,36.0,18.0,19.0,28.0,6.8,36.0
1469,46.0,17.0,26.0,27.0,12.0,46.0
1470,19.0,20.0,8.0,34.0,5.0,34.0
1471,33.0,21.0,10.0,34.0,9.0,34.0
1472,25.0,22.0,6.0,38.0,6.0,38.0
1473,25.0,20.0,5.0,27.0,9.0,27.0
1474,32.0,17.0,8.0,36.0,7.0,36.0
1475,52.0,15.0,15.0,41.0,7.0,52.0
1476,33.6,18.0,12.0,37.0,8.0,37.0
1477,30.0,20.0,15.0,32.0,9.0,32.0
1478,20.2,22.0,8.0,31.0,4.0,31.0
1479,29.0,14.0,6.0,35.0,5.0,35.0
1480,30.0,15.0,7.0,33.0,4.4,33.0
1481,43.0,16.0,15.0,37.0,8.0,43.0
1482,45.0,21.0,13.0,40.0,15.0,45.0
1483,80.0,22.0,44.0,44.0,22.0,80.0
1484,27.0,14.0,9.0,29.0,10.4,29.0
1485,55.0,19.0,29.0,67.0,13.0,67.0
1486,57.0,21.0,23.0,36.0,16.0,57.0
1487,15.0,16.0,5.0,20.0,3.8,20.0
1488,28.0,19.0,11.0,28.0,10.4,28.0
1489,30.0,22.0,10.0,32.0,11.0,32.0
1490,24.0,17.0,8.0,27.0,10.0,27.0
1491,41.0,17.0,19.0,29.0,8.0,41.0
1492,70.0,29.0,26.0,15.0,34.0,126.0
1493,39.6,28.0,9.0,14.0,25.0,55.0
1494,23.0,27.0,5.0,16.0,10.0,40.0
1495,32.0,28.0,9.0,14.0,17.0,59.0
1496,35.4,28.0,8.0,14.0,35.0,48.0
1497,25.4,21.0,4.0,24.0,6.0,34.0
1498,24.0,22.0,5.0,20.0,7.0,29.0
1499,32.4,23.0,6.0,17.0,11.0,41.0
1500,37.4,31.0,9.0,15.0,21.0,57.0
1501,31.0,27.0,7.0,13.0,11.0,52.0
1502,23.0,36.0,6.0,10.0,13.0,50.0
1503,35.0,38.0,11.0,11.0,42.0,65.0
1504,27.0,27.0,5.0,20.0,8.0,55.0
1505,36.0,24.0,9.0,20.0,11.0,61.0
1506,32.0,24.0,10.0,18.0,17.0,56.0
1507,24.0,21.0,7.0,22.0,9.0,35.0
1508,44.0,33.0,25.0,14.0,37.0,71.0
1509,38.0,41.0,8.0,17.0,17.0,60.0
1510,27.0,24.0,16.0,14.0,33.0,52.0
1511,32.0,22.0,10.0,21.0,15.0,52.0
1512,29.0,22.0,8.0,18.0,12.0,52.0
1513,56.0,25.0,20.0,16.0,40.0,92.0
1514,49.0,28.0,8.0,21.0,12.0,77.0
1515,24.0,28.0,4.0,11.0,7.0,40.0
1516,28.0,31.0,7.0,13.0,23.0,52.0
1517,24.0,21.0,7.0,22.0,18.0,49.0
1518,39.0,27.0,10.0,25.0,24.0,64.0
1519,50.0,22.0,9.0,22.0,13.0,77.0
1520,29.0,23.0,7.0,16.0,12.0,60.0
1521,35.0,23.0,11.0,22.0,17.0,65.0
1522,49.0,24.0,13.0,20.0,21.0,79.0
1523,43.6,16.8,67.2,6.2,89.2,0.0
1524,43.0,26.0,14.0,20.0,28.0,75.0
1525,53.0,25.0,25.0,16.0,42.0,88.0
1526,59.0,30.0,18.0,22.0,26.0,103.0
1527,45.0,27.0,12.0,11.0,22.0,67.0
1528,35.0,31.0,7.0,12.0,16.0,62.0
1529,53.0,27.0,21.0,17.0,39.0,91.0
1530,33.0,20.0,5.0,22.0,8.0,41.0
1531,49.4,32.0,10.0,20.0,17.0,70.0
1532,35.0,33.0,6.0,19.0,10.0,62.0
1533,44.0,27.0,11.0,13.0,21.0,72.0
1534,55.0,34.0,17.0,18.0,33.0,92.0
1535,54.0,40.0,11.0,28.0,18.0,87.0
1536,65.0,31.0,17.0,28.0,32.0,117.0
1537,62.0,40.0,11.0,34.0,17.0,107.0
1538,58.0,35.0,10.0,33.0,16.0,96.0
1539,56.0,32.0,9.0,22.0,17.0,89.0
1540,37.0,24.0,6.0,17.0,9.0,62.0
1541,38.0,23.0,7.0,14.0,10.0,67.0
1542,35.0,25.0,6.0,11.0,14.0,59.0
1543,26.0,21.0,4.0,13.0,6.0,52.0
1544,23.0,23.0,4.0,21.0,5.0,53.0
1545,48.0,24.0,10.0,23.0,19.0,79.0
1546,51.0,38.0,12.0,24.0,23.0,83.0
1547,50.0,22.0,12.0,34.0,19.0,78.0
1548,54.0,21.0,17.0,29.0,26.0,91.0
1549,44.0,35.0,8.0,18.0,18.0,72.0
1550,40.0,25.0,7.0,16.0,15.0,62.0
1551,15.0,24.0,3.0,16.0,4.0,34.0
1552,35.0,38.0,7.0,19.0,16.0,58.0
1553,21.0,20.0,6.0,22.0,12.0,47.0
1554,62.0,20.0,30.0,19.0,37.0,102.0
1555,47.0,24.0,12.0,22.0,28.0,76.0
1556,30.0,31.0,4.0,18.0,6.0,54.0
1557,25.0,30.0,4.0,17.0,6.0,42.0
1558,32.0,51.0,5.0,14.0,12.0,55.0
1559,52.0,34.0,7.0,18.0,21.0,77.0
1560,45.0,31.0,9.0,24.0,18.0,77.0
1561,46.0,50.0,9.0,31.0,18.0,75.0
1562,58.0,30.0,19.0,21.0,31.0,90.0
1563,50.0,30.0,15.0,30.0,27.0,78.0
1564,48.0,31.0,12.0,27.0,23.0,79.0
1565,54.0,23.0,24.0,30.0,42.0,88.0
1566,55.0,29.0,18.0,23.0,44.0,88.0
1567,67.0,29.0,16.0,28.0,31.0,118.0
1568,55.0,29.0,11.0,32.0,16.0,93.0
1569,62.0,32.0,13.0,32.0,19.0,108.0
1570,51.0,32.0,9.0,28.0,20.0,88.0
1571,62.0,25.0,15.0,25.0,25.0,105.0
1572,56.0,26.0,9.0,39.0,17.0,96.0
1573,66.0,26.0,12.0,33.0,22.0,111.0
1574,60.0,29.0,12.0,37.0,24.0,99.0
1575,58.0,23.0,12.0,27.0,19.0,97.0
1576,52.0,28.0,10.0,26.0,19.0,82.0
1577,56.0,33.0,9.0,28.0,18.0,95.0
1578,49.0,21.0,10.0,26.0,22.0,81.0
1579,43.0,22.0,14.0,26.0,25.0,73.0
1580,52.0,23.0,12.0,28.0,23.0,83.0
1581,47.0,22.0,9.0,27.0,15.0,77.0
1582,41.0,29.0,7.0,23.0,11.0,69.0
1583,42.0,34.0,7.0,25.0,12.0,69.0
1584,50.0,40.0,10.0,19.0,24.0,77.0
1585,54.0,25.0,14.0,21.0,25.0,90.0
1586,37.0,19.0,11.0,29.0,20.0,67.0
