,0,1,2,3,4,5
1558,38.0,33.0,12.0,13.0,22.0,55.0
1559,54.0,26.0,14.0,15.0,28.0,69.0
1560,48.0,23.0,13.0,17.0,29.0,66.0
1561,45.0,31.0,12.0,25.0,31.0,68.0
1562,55.0,26.0,20.0,15.0,31.0,69.0
1563,55.0,23.0,18.0,21.0,40.0,68.0
1564,51.0,27.0,15.0,25.0,32.0,71.0
1565,56.0,24.0,24.0,21.0,40.0,74.0
1566,55.0,24.0,20.0,16.0,42.0,76.0
1567,65.0,24.0,19.0,19.0,41.0,101.0
1568,57.0,24.0,11.0,25.0,26.0,79.0
1569,63.0,25.0,14.0,26.0,30.0,92.0
1570,56.0,25.0,12.0,21.0,30.0,83.0
1571,63.0,24.0,19.0,14.0,37.0,87.0
1572,54.0,25.0,14.0,23.0,40.0,81.0
1573,66.0,25.0,16.0,21.0,42.0,99.0
1574,66.0,23.0,18.0,30.0,40.0,99.0
1575,63.0,24.0,15.0,17.0,36.0,86.0
1576,56.0,26.0,10.0,22.0,24.0,79.0
1577,62.0,26.0,12.0,23.0,28.0,94.0
1578,54.0,21.0,15.0,21.0,34.0,77.0
1579,57.0,23.0,17.0,18.0,38.0,71.0
1580,61.0,23.0,18.0,20.0,42.0,84.0
1581,52.0,23.0,10.0,20.0,33.0,71.0
1582,50.0,22.0,9.0,18.0,17.0,67.0
1583,53.0,26.0,10.0,20.0,20.0,70.0
1584,59.0,31.0,14.0,14.0,26.0,77.0
1585,58.0,22.0,18.0,14.0,38.0,82.0
1586,49.0,19.0,16.0,18.0,38.0,65.0
1587,54.0,20.0,26.0,19.0,45.0,70.0
1588,52.0,20.0,12.0,19.0,28.0,69.0
1589,41.0,18.0,9.0,26.0,21.0,57.0
1590,47.0,19.0,10.0,25.0,21.0,69.0
1591,60.0,24.0,12.0,25.0,24.0,88.0
1592,59.0,21.0,10.0,25.0,21.0,79.0
1593,70.0,24.0,14.0,24.0,20.0,110.0
1594,52.0,24.0,8.0,25.0,14.0,72.0
1595,51.0,26.0,11.0,20.0,19.0,67.0
1596,51.0,23.0,8.0,20.0,16.0,65.0
1597,47.0,22.0,11.0,24.0,24.0,65.0
1598,40.0,24.0,10.0,23.0,26.0,54.0
1599,52.0,23.0,17.0,19.0,36.0,69.0
1600,57.0,24.0,12.0,23.0,27.0,79.0
1601,52.0,24.0,15.0,22.0,34.0,76.0
1602,56.0,22.0,16.0,28.0,36.0,79.0
1603,60.0,24.0,21.0,27.0,37.0,91.0
1604,74.0,22.0,20.0,23.0,38.0,108.0
1605,44.0,23.0,15.0,23.0,35.0,60.0
1606,56.0,27.0,11.0,21.0,24.0,77.0
1607,51.0,27.0,8.0,16.0,20.0,64.0
1608,54.0,29.0,12.0,16.0,24.0,70.0
1609,56.0,23.0,14.0,17.0,32.0,76.0
1610,47.0,24.0,16.0,18.0,29.0,61.0
1611,55.0,21.0,15.0,19.0,33.0,73.0
1612,59.0,22.0,18.0,19.0,35.0,83.0
1613,59.0,21.0,20.0,24.0,38.0,84.0
1614,54.0,22.0,20.0,17.0,41.0,76.0
1615,63.0,20.0,13.0,14.0,30.0,87.0
1616,59.0,23.0,20.0,19.0,38.0,79.0
1617,59.0,22.0,15.0,19.0,32.0,83.0
1618,52.0,24.0,13.0,28.0,31.0,72.0
1619,58.0,26.0,16.0,24.0,38.0,80.0
1620,58.0,24.0,14.0,23.0,34.0,77.0
1621,66.0,23.0,23.0,18.0,47.0,89.0
1622,59.0,22.0,15.0,23.0,40.0,77.0
1623,57.0,24.0,17.0,27.0,35.0,77.0
1624,51.0,23.0,14.0,25.0,25.0,70.0
1625,58.0,25.0,13.0,22.0,26.0,82.0
1626,62.0,31.0,13.0,17.0,29.0,86.0
1627,56.0,39.0,18.0,13.0,35.0,74.0
1628,56.0,28.0,25.0,17.0,39.0,80.0
1629,64.0,29.0,17.0,16.0,34.0,84.0
1630,54.0,26.0,21.0,13.0,45.0,68.0
1631,75.0,33.0,25.0,21.0,44.0,109.0
1632,52.0,24.0,16.0,18.0,31.0,64.0
1633,44.0,27.0,15.0,16.0,32.0,58.0
1634,54.0,26.0,17.0,24.0,43.0,79.0
1635,65.0,31.0,17.0,17.0,39.0,90.0
1636,59.0,36.0,14.0,17.0,32.0,82.0
1637,54.0,31.0,10.0,21.0,23.0,66.0
1638,65.0,27.0,18.0,22.0,32.0,94.0
1639,55.0,24.0,18.0,26.0,38.0,79.0
1640,66.0,30.0,15.0,20.0,28.0,94.0
1641,65.0,26.0,19.0,19.0,38.0,94.0
1642,55.0,27.0,14.0,20.0,31.0,76.0
1643,55.0,33.0,16.0,14.0,30.0,70.0
1644,58.0,33.0,12.0,19.0,25.0,81.0
1645,68.0,27.0,11.0,27.0,22.0,102.0
1646,71.0,28.0,12.0,34.0,25.0,106.0
1647,56.0,26.0,9.0,29.0,29.0,74.0
1648,64.0,34.0,10.0,22.0,27.0,86.0
1649,68.0,32.0,10.0,26.0,26.0,94.0
1650,70.0,33.0,9.0,28.0,25.0,101.0
1651,64.0,35.0,7.0,24.0,23.0,83.0
1652,54.0,32.0,6.0,21.0,15.0,71.0
1653,46.0,29.0,5.0,18.0,13.0,59.0
1654,63.0,33.0,10.0,18.0,24.0,89.0
1655,53.0,28.0,10.0,17.0,23.0,69.0
1656,66.0,31.0,12.0,24.0,30.0,95.0
1657,71.0,30.0,11.0,24.0,29.0,97.0
1658,63.0,29.0,8.0,28.0,20.0,80.0
1659,63.0,31.0,8.0,32.0,19.0,89.0
1660,66.0,26.0,10.0,32.0,28.0,95.0
1661,74.0,27.0,15.0,24.0,24.0,100.0
1662,48.0,27.0,7.0,26.0,17.0,66.0
1663,53.0,31.0,9.0,24.0,26.0,76.0
1664,58.0,26.0,9.0,27.0,28.0,80.0
1665,53.0,26.0,13.0,21.0,34.0,79.0
1666,70.0,25.0,23.0,28.0,38.0,108.0
1667,65.0,27.0,14.0,17.0,32.0,95.0
1668,61.0,29.0,10.0,23.0,28.0,91.0
1669,68.0,31.0,13.0,20.0,30.0,102.0
1670,59.0,28.0,13.0,24.0,32.0,85.0
1671,73.0,29.0,12.0,39.0,35.0,105.0
1672,54.0,26.0,7.0,27.0,24.0,72.0
1673,51.0,25.0,8.0,29.0,22.0,68.0
1674,47.0,24.0,10.0,25.0,28.0,63.0
1675,50.0,26.0,11.0,19.0,35.0,68.0
1676,52.0,29.0,8.0,24.0,26.0,70.0
1677,52.0,29.0,9.0,21.0,27.0,66.0
1678,56.0,28.0,15.0,11.0,28.0,73.0
1679,55.0,31.0,7.0,18.0,18.0,71.0
1680,53.0,33.0,6.0,23.0,16.0,69.0
1681,52.0,30.0,6.0,25.0,15.0,60.0
1682,32.0,25.0,7.0,29.0,16.0,50.0
1683,55.0,25.0,10.0,24.0,25.0,73.0
1684,55.0,28.0,8.0,20.0,19.0,70.0
1685,56.0,28.0,10.0,17.0,28.0,75.0
1686,65.0,30.0,15.0,24.0,36.0,92.0
1687,56.0,31.0,8.0,17.0,20.0,72.0
1688,53.0,30.0,8.0,17.0,19.0,70.0
1689,56.0,28.0,13.0,26.0,22.0,77.0
1690,59.0,25.0,11.0,27.0,26.0,78.0
1691,60.0,31.0,15.0,24.0,35.0,89.0
1692,58.0,29.0,11.0,32.0,34.0,84.0
1693,59.0,25.0,13.0,26.0,35.0,80.0
1694,59.0,28.0,14.0,25.0,28.0,81.0
1695,56.0,28.0,10.0,25.0,27.0,77.0
1696,59.0,27.0,12.0,32.0,30.0,87.0
1697,62.0,26.0,12.0,34.0,34.0,89.0
1698,56.0,27.0,10.0,22.0,33.0,77.0
1699,62.0,30.0,11.0,25.0,31.0,89.0
1700,65.0,26.0,11.0,40.0,27.0,93.0
1701,65.0,28.0,12.0,30.0,29.0,96.0
1702,79.0,27.0,17.0,39.0,41.0,112.0
1703,64.0,27.0,12.0,35.0,33.0,86.0
1704,63.0,29.0,15.0,24.0,38.0,88.0
1705,60.0,29.0,11.0,30.0,28.0,83.0
1706,60.0,27.0,11.0,37.0,30.0,82.0
1707,58.0,26.0,10.0,31.0,28.0,77.0
1708,63.0,27.0,11.0,28.0,28.0,85.0
1709,68.0,31.0,11.0,26.0,24.0,92.0
1710,52.0,28.0,9.0,19.0,24.0,65.0
1711,53.0,25.0,16.0,23.0,34.0,76.0
1712,45.0,25.0,12.0,27.0,31.0,62.0
1713,51.0,27.0,10.0,25.0,32.0,66.0
1714,66.0,32.0,12.0,34.0,41.0,93.0
1715,61.0,26.0,10.0,28.0,27.0,80.0
1716,51.0,29.0,8.0,23.0,21.0,64.0
1717,31.0,24.0,8.0,20.0,19.0,42.0
1718,54.0,29.0,20.0,20.0,45.0,81.0
1719,48.0,29.0,9.0,23.0,24.0,65.0
1720,42.0,29.0,7.0,26.0,20.0,66.0
1721,50.0,29.0,8.0,23.0,22.0,73.0
1722,53.0,26.0,8.0,33.0,19.0,78.0
1723,51.0,27.0,10.0,25.0,34.0,69.0
1724,55.0,28.0,11.0,29.0,36.0,81.0
1725,57.0,29.0,11.0,24.0,32.0,80.0
1726,54.0,29.0,8.0,27.0,22.0,80.0
1727,57.0,34.0,8.0,20.0,26.0,74.0
1728,49.0,31.0,7.0,24.0,20.0,67.0
1729,52.0,28.0,6.0,28.0,19.0,72.0
1730,51.0,27.0,12.0,22.0,33.0,72.0
1731,45.0,25.0,9.0,24.0,28.0,63.0
1732,54.0,26.0,12.0,29.0,38.0,76.0
1733,63.0,27.0,13.0,38.0,37.0,94.0
1734,57.0,30.0,11.0,32.0,38.0,81.0
1735,67.0,32.0,11.0,30.0,35.0,99.0
1736,70.0,29.0,10.0,28.0,28.0,85.0
1737,58.0,30.0,11.0,34.0,29.0,82.0
1738,55.0,29.0,11.0,30.0,33.0,76.0
1739,60.0,38.0,10.0,26.0,35.0,83.0
1740,45.0,29.0,9.0,21.0,28.0,62.0
1741,54.0,33.0,11.0,24.0,35.0,77.0
1742,52.0,27.0,9.0,32.0,29.0,69.0
1743,58.0,26.0,9.0,38.0,26.0,83.0
1744,59.0,29.0,10.0,35.0,30.0,80.0
1745,56.0,37.0,9.0,23.0,35.0,76.0
1746,52.0,28.0,8.0,25.0,31.0,67.0
1747,64.0,33.0,11.0,35.0,35.0,90.0
1748,75.0,29.0,12.0,34.0,37.0,106.0
1749,66.0,28.0,15.0,32.0,44.0,95.0
1750,65.0,34.0,11.0,36.0,30.0,93.0
1751,44.0,25.0,9.0,19.0,26.0,55.0
1752,41.0,29.0,14.0,15.0,30.0,58.0
1753,33.0,29.0,10.0,21.0,27.0,53.0
1754,45.0,25.0,9.0,28.0,32.0,65.0
1755,64.0,31.0,18.0,19.0,48.0,95.0
1756,57.0,29.0,10.0,20.0,36.0,83.0
1757,58.0,27.0,11.0,28.0,36.0,85.0
1758,62.0,27.0,14.0,33.0,37.0,95.0
1759,55.0,29.0,14.0,23.0,43.0,78.0
1760,55.0,29.0,15.0,22.0,39.0,76.0
1761,51.0,28.0,16.0,22.0,39.0,69.0
1762,50.0,31.0,19.0,18.0,35.0,64.0
1763,48.0,31.0,12.0,25.0,40.0,68.0
1764,53.0,27.0,11.0,32.0,32.0,70.0
1765,58.0,32.0,16.0,22.0,41.0,85.0
1766,50.0,29.0,14.0,22.0,35.0,63.0
1767,49.0,33.0,13.0,21.0,38.0,63.0
1768,57.0,30.0,17.0,34.0,47.0,83.0
1769,56.0,31.0,19.0,18.0,46.0,75.0
1770,55.0,30.0,13.0,22.0,40.0,72.0
1771,38.0,27.0,8.0,23.0,25.0,56.0
1772,38.0,29.0,18.0,15.0,32.0,55.0
1773,55.0,32.0,14.0,17.0,38.0,73.0
1774,38.0,28.0,10.0,16.0,25.0,55.0
1775,41.0,48.0,12.0,13.0,15.0,55.0
1776,32.0,31.0,10.0,16.0,9.0,49.0
1777,51.0,36.0,16.0,27.0,12.0,70.0
1778,42.0,29.0,11.0,18.0,7.0,53.0
1779,27.0,30.0,8.0,16.0,7.0,39.0
1780,31.0,31.0,8.0,11.0,6.0,47.0
1781,55.0,50.0,13.0,15.0,9.0,71.0
1782,55.0,43.0,18.0,19.0,13.0,75.0
1783,28.0,31.0,7.0,16.0,5.0,40.0
1784,28.0,33.0,7.0,13.0,6.0,44.0
1785,41.0,33.0,15.0,16.0,6.0,54.0
1786,27.0,32.0,7.0,14.0,5.0,33.0
1787,20.0,32.0,7.0,13.0,5.0,32.0
1788,23.0,30.0,8.0,12.0,6.0,35.0
1789,39.0,34.0,10.0,11.0,7.0,57.0
1790,34.0,32.0,12.0,9.0,7.0,56.0
1791,30.0,30.0,10.0,8.0,5.0,37.0
1792,19.0,29.0,5.0,14.0,4.0,29.0
1793,23.0,30.0,7.0,12.0,5.0,30.0
1794,29.0,31.0,9.0,18.0,7.0,50.0
1795,49.0,33.0,13.0,15.0,12.0,65.0
1796,28.0,31.0,7.0,15.0,5.0,34.0
1797,49.0,9.0,19.0,7.0,6.0,49.0
1798,39.0,35.0,13.0,15.0,9.0,52.0
1799,41.0,39.0,15.0,15.0,9.0,57.0
1800,60.0,55.0,23.0,18.0,11.0,81.0
1801,30.0,34.0,12.0,16.0,9.0,34.0
1802,45.0,33.0,17.0,18.0,10.0,60.0
1803,33.0,36.0,10.0,21.0,11.0,50.0
1804,46.0,43.0,14.0,19.0,12.0,59.0
1805,28.0,33.0,8.0,24.0,9.0,43.0
1806,44.0,32.0,17.0,15.0,7.0,57.0
1807,31.0,34.0,10.0,13.0,6.0,46.0
1808,46.0,46.0,15.0,16.0,10.0,61.0
1809,58.0,43.0,19.0,20.0,14.0,75.0
1810,56.0,39.0,20.0,24.0,16.0,74.0
1811,53.0,42.0,18.0,24.0,15.0,71.0
1812,51.0,39.0,18.0,22.0,10.0,63.0
1813,58.0,38.0,24.0,33.0,15.0,81.0
1814,52.0,39.0,13.0,23.0,11.0,63.0
1815,52.0,41.0,19.0,22.0,17.0,74.0
1816,63.0,56.0,28.0,25.0,19.0,85.0
1817,56.0,57.0,18.0,20.0,18.0,77.0
1818,34.0,53.0,15.0,17.0,11.0,53.0
1819,53.0,56.0,17.0,17.0,9.0,68.0
1820,35.0,51.0,11.0,22.0,10.0,53.0
1821,52.0,61.0,15.0,20.0,15.0,71.0
1822,51.0,53.0,15.0,18.0,13.0,65.0
1823,31.0,54.0,10.0,24.0,11.0,54.0
1824,55.0,53.0,16.0,23.0,14.0,71.0
1825,62.0,52.0,23.0,20.0,14.0,85.0
1826,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1827,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1828,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1829,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1830,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1831,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1832,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1833,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1834,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1835,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1836,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1837,38.0,50.0,14.0,18.0,8.0,50.0
1838,34.0,52.0,12.0,18.0,12.0,52.0
1839,33.0,47.0,10.0,18.0,9.0,47.0
1840,44.0,52.0,11.0,19.0,11.0,52.0
1841,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1842,49.0,44.0,14.0,21.0,9.0,49.0
1843,42.0,47.0,11.0,23.0,10.0,47.0
1844,35.0,46.0,12.0,19.0,11.0,46.0
1845,36.0,53.0,14.0,18.0,12.0,53.0
1846,32.0,51.0,13.0,10.0,9.0,51.0
1847,30.0,50.0,11.0,19.0,10.0,50.0
1848,33.0,50.0,11.0,21.0,9.0,50.0
1849,36.0,50.0,9.0,17.0,7.0,50.0
1850,25.0,46.0,9.0,18.0,6.0,46.0
1851,33.0,46.0,13.0,18.0,10.0,46.0
1852,32.0,47.0,12.0,18.0,8.0,47.0
1853,41.0,51.0,12.0,20.0,9.0,51.0
1854,58.0,53.0,26.0,15.0,8.0,58.0
1855,61.0,52.0,18.0,23.0,13.0,61.0
1856,65.0,57.0,19.0,15.0,13.0,65.0
1857,34.0,52.0,8.0,23.0,9.0,52.0
1858,46.0,51.0,11.0,23.0,10.0,51.0
1859,36.0,48.0,11.0,21.0,10.0,48.0
1860,30.0,46.0,9.0,26.0,9.0,46.0
1861,38.0,53.0,11.0,19.0,9.0,53.0
1862,34.0,54.0,10.0,17.0,8.0,54.0
1863,28.0,52.0,8.0,19.0,6.0,52.0
1864,31.0,58.0,11.0,16.0,9.0,58.0
1865,53.0,39.0,24.0,16.0,14.0,53.0
1866,36.0,39.0,7.0,19.0,6.0,39.0
1867,51.0,50.0,16.0,11.0,10.0,51.0
1868,51.0,43.0,11.0,20.0,9.0,51.0
1869,54.0,42.0,14.0,22.0,9.0,54.0
1870,53.0,39.0,20.0,20.0,10.0,53.0
1871,65.0,41.0,27.0,25.0,15.0,65.0
1872,53.0,41.0,13.0,30.0,15.0,53.0
1873,52.0,41.0,13.0,31.0,16.0,52.0
1874,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1875,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1876,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1877,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1878,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1879,52.0,46.0,12.0,22.0,13.0,52.0
1880,33.0,41.0,9.0,13.0,7.0,41.0
1881,29.0,41.0,10.0,11.0,7.0,41.0
1882,28.0,39.0,10.0,11.0,6.0,39.0
1883,30.0,39.0,10.0,14.0,5.0,39.0
1884,27.0,39.0,8.0,18.0,4.0,39.0
1885,28.0,43.0,11.0,17.0,5.0,43.0
1886,31.0,46.0,10.0,16.0,4.0,46.0
1887,30.0,42.0,10.0,17.0,5.0,42.0
1888,39.0,41.0,11.0,22.0,8.0,41.0
1889,46.0,40.0,11.0,18.0,7.0,46.0
1890,34.0,38.0,13.0,15.0,4.0,38.0
1891,20.0,37.0,6.0,13.0,2.0,37.0
1892,26.0,39.0,10.0,14.0,5.0,39.0
1893,51.0,40.0,17.0,24.0,10.0,51.0
1894,54.0,42.0,18.0,23.0,15.0,54.0
1895,64.0,45.0,19.0,26.0,18.0,64.0
1896,39.0,41.0,8.0,19.0,6.0,41.0
1897,39.0,43.0,16.0,15.0,6.0,43.0
1898,50.0,40.0,21.0,24.0,10.0,50.0
1899,52.0,41.0,17.0,21.0,10.0,52.0
1900,50.0,41.0,17.0,20.0,7.0,50.0
1901,69.0,40.0,20.0,23.0,17.0,69.0
1902,61.0,39.0,23.0,21.0,16.0,61.0
1903,48.0,40.0,14.0,18.0,10.0,48.0
1904,30.0,39.0,9.0,11.0,4.0,39.0
1905,25.0,37.0,6.0,11.0,3.0,37.0
1906,24.0,38.0,8.0,9.0,4.0,38.0
1907,40.0,40.0,12.0,16.0,6.0,40.0
1908,36.0,42.0,14.0,15.0,6.0,42.0
1909,70.0,50.0,15.0,24.0,15.0,70.0
1910,58.0,44.0,12.0,19.0,15.0,58.0
1911,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1912,52.0,41.0,11.0,22.0,9.0,52.0
1913,45.0,44.0,12.0,21.0,11.0,45.0
1914,60.0,42.0,14.0,22.0,13.0,60.0
1915,74.0,48.0,17.0,44.0,19.0,74.0
1916,62.0,45.0,18.0,30.0,15.0,62.0
1917,56.0,45.0,14.0,21.0,12.0,56.0
1918,38.0,39.0,11.0,14.0,7.0,39.0
1919,28.0,38.0,14.0,13.0,6.0,38.0
1920,51.0,46.0,14.0,25.0,14.0,51.0
1921,47.0,40.0,14.0,25.0,11.0,47.0
1922,43.0,42.0,15.0,18.0,10.0,43.0
1923,40.0,40.0,13.0,20.0,10.0,40.0
1924,43.0,42.0,15.0,17.0,9.0,43.0
1925,57.0,41.0,16.0,27.0,14.0,57.0
1926,49.0,41.0,12.0,31.0,13.0,49.0
1927,57.0,40.0,19.0,33.0,19.0,57.0
1928,66.0,40.0,20.0,37.0,21.0,66.0
1929,57.0,41.0,13.0,38.0,15.0,57.0
1930,48.0,40.0,14.0,28.0,16.0,48.0
1931,52.0,39.0,11.0,32.0,13.0,52.0
1932,68.0,39.0,19.0,28.0,17.0,68.0
1933,53.0,37.0,9.0,27.0,9.0,53.0
1934,38.0,38.0,12.0,27.0,12.0,38.0
1935,50.0,40.0,15.0,28.0,13.0,50.0
1936,29.0,40.0,14.0,17.0,9.0,40.0
1937,60.0,45.0,22.0,21.0,14.0,60.0
1938,54.0,40.0,25.0,19.0,12.0,54.0
1939,52.0,39.0,17.0,25.0,14.0,52.0
1940,51.0,42.0,13.0,24.0,12.0,51.0
1941,50.0,42.0,13.0,30.0,12.0,50.0
1942,42.0,45.0,14.0,19.0,10.0,45.0
1943,28.0,40.0,12.0,21.0,10.0,40.0
1944,25.0,39.0,10.0,20.0,5.0,39.0
1945,25.0,38.0,11.0,23.0,7.0,38.0
1946,54.0,37.0,20.0,26.0,12.0,54.0
1947,54.0,37.0,16.0,31.0,10.0,54.0
1948,35.0,37.0,10.0,28.0,9.0,37.0
1949,31.0,37.0,9.0,28.0,6.0,37.0
1950,43.0,38.0,9.0,31.0,9.0,43.0
1951,33.0,39.0,7.0,26.0,6.0,39.0
1952,32.0,38.0,9.0,25.0,8.0,38.0
1953,42.0,40.0,8.0,33.0,8.0,42.0
1954,35.0,43.0,11.0,24.0,8.0,43.0
1955,37.0,39.0,13.0,21.0,11.0,39.0
1956,38.0,40.0,13.0,30.0,12.0,40.0
1957,55.0,52.0,12.0,25.0,12.0,55.0
1958,27.0,42.0,8.0,24.0,7.0,42.0
1959,45.0,44.0,14.0,23.0,12.0,45.0
1960,62.0,40.0,13.0,30.0,12.0,62.0
1961,52.0,39.0,16.0,25.0,12.0,52.0
1962,38.0,39.0,15.0,23.0,11.0,39.0
1963,54.0,41.0,16.0,30.0,14.0,54.0
1964,57.0,41.0,27.0,22.0,18.0,57.0
1965,59.0,40.0,20.0,22.0,18.0,59.0
1966,45.0,40.0,21.0,21.0,15.0,45.0
1967,47.0,43.0,16.0,13.0,12.0,47.0
1968,60.0,47.0,15.0,15.0,9.0,60.0
1969,50.0,46.0,9.0,10.0,9.0,50.0
1970,54.0,48.0,11.0,12.0,11.0,54.0
1971,49.0,42.0,13.0,12.0,11.0,49.0
1972,63.0,51.0,18.0,12.0,15.0,63.0
1973,58.0,43.0,13.0,26.0,15.0,58.0
1974,61.0,41.0,24.0,18.0,20.0,61.0
1975,37.0,42.0,14.0,13.0,10.0,42.0
1976,56.0,42.0,23.0,14.0,15.0,56.0
1977,37.0,43.0,14.0,16.0,9.0,43.0
1978,44.0,41.0,14.0,11.0,11.0,44.0
1979,46.0,40.0,19.0,15.0,12.0,46.0
1980,66.0,42.0,26.0,16.0,19.0,66.0
1981,53.0,41.0,13.0,25.0,13.0,53.0
1982,60.0,41.0,19.0,18.0,15.0,60.0
1983,53.0,44.0,17.0,14.0,15.0,53.0
1984,49.0,41.0,14.0,10.0,10.0,49.0
1985,56.0,43.0,19.0,6.0,12.0,56.0
1986,44.0,40.0,26.0,7.0,13.0,44.0
1987,52.0,41.0,15.0,17.0,14.0,52.0
1988,58.0,41.0,20.0,13.0,12.0,58.0
1989,53.0,42.0,15.0,16.0,14.0,53.0
1990,56.0,42.0,25.0,16.0,22.0,56.0
1991,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1992,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1993,67.0,45.0,20.0,8.0,16.0,67.0
1994,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1995,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1996,72.0,42.0,14.0,20.0,14.0,72.0
1997,63.0,42.0,17.0,18.0,19.0,63.0
1998,60.0,42.0,16.0,16.0,14.0,60.0
1999,71.0,41.0,15.0,15.0,14.0,71.0
2000,66.0,41.0,16.0,15.0,14.0,66.0
2001,74.0,42.0,19.0,13.0,16.0,74.0
2002,63.0,43.0,19.0,18.0,18.0,63.0
2003,63.0,42.0,20.0,18.0,18.0,63.0
2004,55.0,41.0,15.0,18.0,15.0,55.0
2005,53.0,13.4,17.0,35.4,8.0,53.0
2006,57.0,46.0,13.0,16.0,15.0,57.0
2007,58.0,45.0,12.0,20.0,15.0,58.0
2008,68.0,45.0,14.0,23.0,15.0,68.0
2009,76.0,49.0,16.0,35.0,15.0,76.0
2010,58.0,44.0,9.0,11.0,8.0,58.0
2011,51.0,45.0,10.0,8.0,10.0,51.0
2012,56.0,43.0,17.0,7.0,17.0,56.0
2013,52.0,43.0,17.0,4.0,18.0,52.0
2014,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2015,49.0,42.0,11.0,26.0,13.0,49.0
2016,53.0,43.0,9.0,43.0,13.0,53.0
2017,64.0,45.0,13.0,26.0,14.0,64.0
2018,64.0,46.0,12.0,32.0,14.0,64.0
2019,57.0,44.0,13.0,18.0,12.0,57.0
2020,61.0,35.0,17.0,13.0,15.0,61.0
2021,52.0,37.0,11.0,14.0,10.0,52.0
2022,39.0,30.0,9.0,14.0,10.0,39.0
2023,50.0,34.0,19.0,8.0,14.0,50.0
2024,60.0,36.0,19.0,16.0,13.0,60.0
2025,67.0,38.0,12.0,28.0,18.0,67.0
2026,65.0,36.0,11.0,30.0,15.0,65.0
2027,66.0,33.0,10.0,36.0,13.0,66.0
2028,64.0,32.0,13.0,35.0,16.0,64.0
2029,55.0,39.0,9.0,30.0,12.0,55.0
2030,46.0,30.0,14.0,28.0,13.0,46.0
2031,51.0,29.0,13.0,33.0,13.0,51.0
2032,56.0,33.0,12.0,27.0,14.0,56.0
2033,60.0,34.0,10.0,32.0,13.0,60.0
2034,70.0,38.0,13.0,25.0,19.0,70.0
2035,58.0,35.0,7.0,31.0,10.0,58.0
2036,54.0,33.0,8.0,26.0,12.0,54.0
2037,63.0,33.0,9.0,33.0,13.0,63.0
2038,62.0,35.0,7.0,34.0,9.0,62.0
2039,53.0,35.0,9.0,23.0,11.0,53.0
2040,66.0,34.0,12.0,33.0,17.0,66.0
2041,66.0,33.0,12.0,37.0,13.0,66.0
2042,42.0,29.0,13.0,26.0,13.0,42.0
2043,41.0,33.0,13.0,25.0,11.0,41.0
2044,66.0,36.0,12.0,37.0,16.0,66.0
2045,48.0,31.0,11.0,27.0,12.0,48.0
2046,51.0,31.0,11.0,31.0,13.0,51.0
2047,54.0,33.0,13.0,26.0,16.0,54.0
2048,60.0,34.0,14.0,21.0,15.0,60.0
2049,60.0,33.0,12.0,32.0,16.0,60.0
2050,55.0,32.0,14.0,23.0,15.0,55.0
2051,55.0,34.0,10.0,31.0,13.0,55.0
2052,48.0,31.0,12.0,18.0,13.0,48.0
2053,51.0,33.0,13.0,18.0,15.0,51.0
2054,53.0,31.0,18.0,28.0,17.0,53.0
